Entity,Code,Year,Energy_use
Moldova,MDA,2013,10032.71441
Moldova,MDA,2014,10796.5334
Mongolia,MNG,1985,18894.0201
Mongolia,MNG,1986,19808.0307
Mongolia,MNG,1987,20308.80048
Mongolia,MNG,1988,21056.45896
Mongolia,MNG,1989,19482.73569
Mongolia,MNG,1990,18148.37926
Mongolia,MNG,1991,20007.30747
Mongolia,MNG,1992,17312.88415
Mongolia,MNG,1993,16051.64049
Mongolia,MNG,1994,13775.4723
Mongolia,MNG,1995,13637.84139
Mongolia,MNG,1996,11395.29316
Mongolia,MNG,1997,11070.02901
Mongolia,MNG,1998,11064.15337
Mongolia,MNG,1999,10983.28687
Mongolia,MNG,2000,11625.88634
Mongolia,MNG,2001,11605.81986
Mongolia,MNG,2002,12305.67165
Mongolia,MNG,2003,11894.24218
Mongolia,MNG,2004,12112.78694
Mongolia,MNG,2005,13789.35946
Mongolia,MNG,2006,15494.92003
Mongolia,MNG,2007,16021.21161
Mongolia,MNG,2008,15858.99798
Mongolia,MNG,2009,16227.74591
Mongolia,MNG,2010,16902.38385
Mongolia,MNG,2011,18166.12321
Mongolia,MNG,2012,19723.35472
Mongolia,MNG,2013,21318.70557
Mongolia,MNG,2014,21378.7249
Montenegro,MNE,2005,20305.68263
Montenegro,MNE,2006,22254.66046
